account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payment,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
6950,Liberec,1996-10-12,monthly,2,1,True,475680.0,9910.0,48.0,current,False,42080,15,3.0,114953,700
6985,Louny,1995-07-27,monthly,2,0,True,96768.0,2688.0,36.0,current,False,64100,15,,144652,900
7011,Prerov,1993-10-08,monthly,1,0,False,,,,,,56000,1,,153021,-3354
7033,Prerov,1996-07-03,monthly,1,0,False,,,,,,11000,3,,32983,-9947
7045,Trutnov,1996-12-26,monthly,1,1,True,288720.0,6015.0,48.0,current,False,32000,15,1.0,104827,400
7049,Jesenik,1997-10-12,monthly,1,1,True,495180.0,8253.0,60.0,current,False,58700,15,,126715,600
7082,Hodonin,1996-09-06,monthly,1,0,True,194160.0,4045.0,48.0,current,False,11000,15,,48106,900
7099,Hl.m. Praha,1996-08-20,monthly,1,0,True,234336.0,4882.0,48.0,current,False,35200,15,,90491,1000
7101,Brno - mesto,1996-07-06,monthly,1,0,False,,,,,,40900,2,,115330,-2653
7133,Hl.m. Praha,1993-09-17,monthly,2,0,True,48672.0,1352.0,36.0,expired,False,5880,15,,33815,300
7156,Novy Jicin,1997-09-11,monthly,1,1,True,49488.0,2062.0,24.0,current,False,25200,15,2.0,82684,300
7176,Hl.m. Praha,1996-12-07,monthly,1,0,True,203940.0,3399.0,60.0,current,False,27680,15,,72580,400
7184,Kolin,1995-06-19,monthly,1,0,True,155640.0,6485.0,24.0,expired,False,31200,15,,73025,500
7190,Semily,1993-09-06,monthly,2,0,True,63360.0,1056.0,60.0,current,False,9600,15,,48544,700
7203,Novy Jicin,1993-03-26,monthly,1,0,False,,,,,,44200,15,,136358,-10159
7231,Praha - vychod,1993-03-14,monthly,1,0,False,,,,,,76500,2,,143645,-1278
7240,Pelhrimov,1996-04-23,monthly,2,0,True,152160.0,2536.0,60.0,current,False,13600,15,,56535,500
7262,Karvina,1996-08-30,monthly,1,0,True,73260.0,1221.0,60.0,current,False,20600,15,,58295,900
7274,Praha - zapad,1997-09-28,monthly,1,0,True,49044.0,4087.0,12.0,current,False,42600,15,,105561,400
7401,Hl.m. Praha,1993-02-26,monthly,2,0,True,80952.0,3373.0,24.0,expired,False,42000,15,,69178,1100
7418,Tabor,1995-04-07,monthly,1,0,True,30276.0,2523.0,12.0,expired,True,18500,0,,58621,-12205
7424,Frydek - Mistek,1996-07-28,monthly,1,0,True,30276.0,2523.0,12.0,expired,False,63300,15,,130362,900
7445,Zlin,1993-03-18,monthly,1,0,True,55368.0,2307.0,24.0,expired,False,63600,3,,157941,134
7449,Hl.m. Praha,1993-11-24,monthly,1,0,False,,,,,,38080,7,,54925,-1356
7454,Kladno,1993-04-19,monthly,1,0,True,63312.0,1319.0,48.0,expired,False,4600,15,,31463,500
7485,Most,1993-07-28,monthly,2,0,True,91200.0,3800.0,24.0,expired,False,34800,15,,76737,700
7487,Kladno,1995-10-01,monthly,1,1,False,,,,,,49900,1,7.0,140214,-2063
7520,Nymburk,1996-03-29,monthly,1,0,False,,,,,,26400,3,,61785,-12777
7523,Vyskov,1994-08-29,monthly,1,0,True,288468.0,8013.0,36.0,expired,False,23300,15,,71939,600
7542,Brno - mesto,1996-05-16,monthly,1,0,True,590820.0,9847.0,60.0,current,False,11400,15,,66094,300
7546,Hradec Kralove,1994-09-03,monthly,1,0,True,41952.0,3496.0,12.0,expired,False,29700,15,,71527,500
7559,Breclav,1997-05-24,monthly,1,0,True,12792.0,1066.0,12.0,current,False,4112,15,,53927,900
7565,Kromeriz,1996-04-02,monthly,1,0,True,153504.0,3198.0,48.0,current,False,26500,15,,65102,300
7594,Jindrichuv Hradec,1996-02-16,monthly,1,0,True,130464.0,2718.0,48.0,current,False,58700,15,,132088,1000
7606,Tabor,1995-03-15,monthly,1,0,True,191880.0,3198.0,60.0,current,False,63300,15,,132635,400
7607,Hl.m. Praha,1993-09-05,monthly,2,0,True,31728.0,1322.0,24.0,expired,False,28480,15,,59168,600
7614,Uherske Hradiste,1995-02-08,monthly,2,1,True,320592.0,6679.0,48.0,current,False,50800,15,9.0,127567,500
7632,Frydek - Mistek,1996-09-22,monthly,2,0,True,170448.0,3551.0,48.0,current,False,22900,15,,73025,1000
7636,Teplice,1996-10-08,monthly,1,0,True,42384.0,3532.0,12.0,current,False,60300,15,,123072,700
7637,Nachod,1996-08-19,monthly,2,1,True,390096.0,8127.0,48.0,current,False,36160,15,3.0,90452,900
7674,Hl.m. Praha,1996-07-21,monthly,1,0,True,94488.0,3937.0,24.0,current,False,61400,15,,131825,800
7721,Rakovnik,1997-07-03,monthly,1,1,True,45456.0,3788.0,12.0,current,False,29400,15,,80996,1000
7745,Benesov,1996-11-29,monthly,1,1,True,77544.0,2154.0,36.0,current,False,46200,15,,129844,700
7753,Ostrava - mesto,1993-02-08,monthly,1,1,True,51696.0,2154.0,24.0,expired,False,63900,15,27.0,159122,600
7769,Cheb,1993-10-03,monthly,1,0,True,196080.0,4085.0,48.0,expired,False,63300,15,,149947,900
7795,Zlin,1995-01-05,monthly,2,1,True,372120.0,6202.0,60.0,current,False,63700,15,,145882,500
7819,Louny,1993-08-01,monthly,1,0,True,20832.0,434.0,48.0,current,False,19700,15,,41998,500
7824,Prostejov,1994-05-17,monthly,1,0,True,189696.0,7904.0,24.0,expired,True,66600,7,,124557,-2631
7828,Liberec,1996-01-05,monthly,1,0,False,,,,,,34560,15,,64507,-3193
7844,Hl.m. Praha,1993-11-26,monthly,1,0,True,91584.0,3816.0,24.0,expired,False,39300,15,,98935,1000
7857,Prerov,1993-08-04,monthly,1,0,True,68112.0,5676.0,12.0,expired,False,42100,15,,119871,300
7859,Usti nad Orlici,1995-03-14,monthly,2,1,True,72120.0,6010.0,12.0,expired,False,60000,15,9.0,146958,1000
7861,Chomutov,1995-04-22,monthly,1,1,True,21852.0,607.0,36.0,expired,False,27680,15,30.0,91429,700
7890,Cheb,1996-03-26,monthly,1,0,True,79344.0,1653.0,48.0,current,False,25900,15,,59170,300
7894,Plzen - jih,1996-04-09,monthly,1,1,True,153144.0,4254.0,36.0,current,False,53000,15,10.0,133012,300
7907,Karvina,1996-07-27,monthly,2,0,True,97392.0,8116.0,12.0,expired,False,63800,15,,145666,200
7944,Kromeriz,1993-12-27,monthly,1,0,False,,,,,,45760,1,,116055,-1918
7957,Trutnov,1995-09-07,monthly,2,1,True,42900.0,3575.0,12.0,expired,False,64400,15,5.0,155066,500
7965,Brno - venkov,1993-11-08,monthly,2,0,True,71460.0,5955.0,12.0,expired,False,52400,15,,116015,200
7966,Brno - mesto,1996-12-27,monthly,1,0,True,473280.0,7888.0,60.0,current,True,55900,1,,131641,-1155
7990,Nymburk,1996-08-30,monthly,1,0,True,144960.0,3020.0,48.0,current,False,58100,15,,144854,700
7997,Praha - vychod,1996-04-25,monthly,1,0,True,160656.0,6694.0,24.0,current,False,66000,15,,173151,400
8026,Liberec,1997-03-23,monthly,1,1,True,128268.0,3563.0,36.0,current,False,32500,15,5.0,108266,700
8038,Pardubice,1996-08-17,monthly,1,1,True,35856.0,1494.0,24.0,current,False,24700,15,1.0,81470,600
8039,Nymburk,1995-12-17,monthly,1,1,True,93600.0,3900.0,24.0,expired,False,44300,15,1.0,118295,900
8041,Hl.m. Praha,1993-10-10,monthly,1,1,True,140400.0,3900.0,36.0,expired,False,63200,15,6.0,155918,173
8085,Opava,1996-04-08,monthly,1,0,True,260400.0,4340.0,60.0,current,True,51500,3,,111671,-437
8092,Brno - mesto,1995-01-11,monthly,1,0,True,56100.0,935.0,60.0,current,False,21500,15,,46307,1000
8094,Bruntal,1996-11-24,monthly,1,0,True,220428.0,6123.0,36.0,current,False,63400,15,,114748,600
8114,Kromeriz,1995-10-14,monthly,1,0,True,99300.0,1655.0,60.0,current,False,21500,15,,60869,600
8127,Litomerice,1994-10-13,monthly,2,1,True,155880.0,6495.0,24.0,expired,False,63900,15,1.0,164649,1000
8129,Jicin,1993-06-26,monthly,1,1,True,74736.0,2076.0,36.0,expired,False,24700,15,8.0,67577,700
8153,Nymburk,1997-07-02,monthly,1,0,False,,,,,,61800,2,,140271,-313
8159,Plzen - mesto,1995-02-08,monthly,2,0,True,29784.0,1241.0,24.0,expired,False,12100,15,,71406,200
8169,Rokycany,1995-11-28,monthly,1,0,True,97980.0,1633.0,60.0,current,False,12700,15,,46399,700
8173,Praha - zapad,1993-07-05,monthly,2,1,True,80340.0,6695.0,12.0,expired,False,53700,15,13.0,122524,1100
8225,Svitavy,1996-12-07,monthly,1,0,True,36204.0,3017.0,12.0,current,True,23289,2,,56084,-215
8260,Tachov,1993-03-24,monthly,2,1,True,224604.0,6239.0,36.0,expired,False,64900,15,6.0,148084,200
8261,Rakovnik,1993-05-12,monthly,2,0,True,87840.0,3660.0,24.0,expired,False,29400,15,,68181,500
8268,Kromeriz,1996-09-19,monthly,1,0,True,8616.0,359.0,24.0,current,False,37600,15,,76315,400
8316,Karvina,1994-06-04,monthly,1,0,True,134784.0,5616.0,24.0,expired,False,62900,15,,170072,900
8320,Trutnov,1997-01-19,monthly,2,0,True,309660.0,5161.0,60.0,current,False,31600,15,,91258,1100
8321,Vsetin,1993-04-12,monthly,2,0,True,89040.0,1484.0,60.0,current,False,23840,15,,68983,800
8330,Rychnov nad Kneznou,1993-03-28,monthly,2,0,True,7656.0,319.0,24.0,expired,False,38700,15,,83823,600
8341,Zlin,1996-12-27,monthly,1,0,False,,,,,,72900,4,,127536,-21884
8377,Rokycany,1993-11-20,monthly,2,0,True,417060.0,6951.0,60.0,current,False,52700,15,,128308,200
8381,Ceske Budejovice,1996-09-17,monthly,1,0,True,333648.0,6951.0,48.0,current,True,64800,5,,152841,-1074
8405,Strakonice,1994-05-10,monthly,1,0,True,266220.0,4437.0,60.0,current,False,32960,15,,69015,900
8411,Strakonice,1994-12-02,monthly,1,0,True,220620.0,3677.0,60.0,current,False,20500,15,,70273,1100
8475,Kladno,1993-09-08,monthly,1,0,True,21072.0,878.0,24.0,expired,False,11040,15,,49594,1100
8489,Prachatice,1993-09-18,monthly,2,0,True,265320.0,7370.0,36.0,expired,False,31500,15,,80368,700
8492,Benesov,1994-06-29,monthly,1,1,True,85860.0,1431.0,60.0,current,False,27680,15,34.0,84411,1000
8505,Karvina,1997-03-20,monthly,1,0,True,42840.0,3570.0,12.0,expired,False,17300,15,,57767,1100
8519,Cheb,1993-04-02,monthly,2,0,True,74688.0,6224.0,12.0,expired,False,38400,15,,104902,1100
8523,Brno - mesto,1996-11-25,monthly,1,0,True,93036.0,7753.0,12.0,current,False,45200,15,,115610,400
8533,Pardubice,1995-10-10,monthly,1,1,True,174048.0,3626.0,48.0,current,False,64600,15,4.0,129179,600
8564,Frydek - Mistek,1993-09-12,monthly,2,0,True,76680.0,3195.0,24.0,expired,False,42000,15,,104676,1000
8566,Ostrava - mesto,1993-10-08,monthly,1,0,True,230220.0,6395.0,36.0,expired,True,59800,7,,135668,-2720
8625,Zlin,1993-11-10,monthly,1,1,True,47304.0,1971.0,24.0,expired,False,68100,15,7.0,169428,400
8639,Nachod,1997-08-22,monthly,1,0,True,185640.0,3094.0,60.0,current,False,19300,15,,59524,400
8645,Prostejov,1997-06-23,monthly,1,0,True,240900.0,4015.0,60.0,current,False,18600,15,,59731,700
8680,Pelhrimov,1996-02-12,monthly,2,0,True,85716.0,2381.0,36.0,current,False,15900,15,,52783,800
8688,Zdar nad Sazavou,1996-11-22,monthly,1,0,True,67980.0,5665.0,12.0,expired,False,29760,15,,78077,400
8713,Blansko,1997-05-18,monthly,1,0,True,170700.0,2845.0,60.0,current,False,23430,15,,65611,400
8742,Karvina,1997-01-28,monthly,2,0,True,33144.0,2762.0,12.0,expired,False,34880,15,,61771,900
8759,Hl.m. Praha,1993-09-18,monthly,1,1,False,,,,,,80400,3,1.0,166413,-739
8772,Hl.m. Praha,1996-05-16,monthly,1,0,True,88272.0,1839.0,48.0,current,False,13200,15,,37880,800
8776,Zlin,1994-08-24,monthly,1,0,True,33984.0,708.0,48.0,current,False,25400,15,,86989,600
8784,Hl.m. Praha,1996-10-16,monthly,1,0,True,74352.0,3098.0,24.0,current,False,37800,15,,96166,1100
8856,Cesky Krumlov,1994-12-18,monthly,1,1,False,,,,,,64800,15,3.0,192663,-8408
8919,Uherske Hradiste,1997-07-03,monthly,2,0,True,76104.0,3171.0,24.0,current,False,5520,15,,33814,1000
8926,Hl.m. Praha,1997-03-21,monthly,2,0,True,566640.0,9444.0,60.0,current,False,19200,15,,61993,200
8934,Trutnov,1993-06-06,monthly,1,0,False,,,,,,24583,0,,60566,-2133
8957,Hl.m. Praha,1993-11-13,monthly,1,0,False,,,,,,57200,0,,144392,-2630
8972,Karvina,1996-05-21,monthly,1,0,True,45024.0,938.0,48.0,current,False,22240,15,,69518,800
8982,Zlin,1993-09-25,monthly,2,0,True,227880.0,6330.0,36.0,expired,False,64600,15,,153214,1100
8998,Trebic,1995-05-24,monthly,1,0,False,,,,,,52100,1,,111157,-13658
9017,Karvina,1995-11-22,monthly,1,0,True,100224.0,2088.0,48.0,current,True,15100,4,,46487,-3770
9024,Hl.m. Praha,1996-01-05,monthly,1,0,True,70656.0,1472.0,48.0,current,False,26080,15,,55343,600
9030,Olomouc,1995-01-21,monthly,2,0,True,155616.0,3242.0,48.0,current,False,36960,15,,75294,200
9031,Pardubice,1997-01-15,monthly,1,0,True,50112.0,2088.0,24.0,current,False,42300,15,,103702,900
9034,Hl.m. Praha,1993-06-28,monthly,1,0,True,38148.0,3179.0,12.0,expired,False,20600,15,,78748,900
9037,Hl.m. Praha,1996-10-22,monthly,2,0,True,321936.0,6707.0,48.0,current,False,17200,15,,67886,400
9041,Hl.m. Praha,1993-08-03,monthly,1,0,False,,,,,,59000,0,,151087,-1644
9093,Pardubice,1993-06-16,monthly,1,1,True,189300.0,3155.0,60.0,current,False,24960,15,23.0,96106,800
9104,Praha - vychod,1994-01-21,monthly,1,0,True,172080.0,3585.0,48.0,expired,False,62700,15,,136137,200
9138,Plzen - mesto,1996-07-18,monthly,1,0,True,272220.0,4537.0,60.0,current,True,51000,0,,123191,-1095
9140,Ceska Lipa,1997-08-18,monthly,1,0,True,16032.0,334.0,48.0,current,False,19600,15,,53314,500
9153,Nymburk,1996-12-12,monthly,2,0,True,52236.0,1451.0,36.0,current,False,5640,15,,63710,600
9156,Pisek,1997-09-14,monthly,1,0,True,163332.0,4537.0,36.0,current,False,28700,15,,69554,600
9159,Zlin,1996-08-02,monthly,2,0,True,69600.0,1450.0,48.0,current,False,27520,15,,71243,700
9167,Breclav,1997-04-02,monthly,1,0,True,272220.0,4537.0,60.0,current,False,43300,15,,128130,500
9179,Plzen - sever,1997-01-21,monthly,1,0,True,215040.0,3584.0,60.0,current,False,26100,15,,76321,1000
9188,Jicin,1993-02-08,monthly,1,0,True,127080.0,2118.0,60.0,expired,False,17412,15,,51359,800
9192,Hl.m. Praha,1994-08-16,monthly,1,1,False,,,,,,30100,2,5.0,81389,-1551
9199,Olomouc,1996-05-15,monthly,1,0,True,29448.0,2454.0,12.0,expired,True,24562,1,,43809,-2361
9201,Jesenik,1996-10-28,monthly,1,0,True,122472.0,5103.0,24.0,current,False,68400,15,,110427,1000
9203,Karvina,1993-02-27,monthly,1,1,False,,,,,,62000,15,11.0,154989,-3167
9208,Rokycany,1997-05-24,monthly,1,0,True,82128.0,3422.0,24.0,current,False,22239,15,,70376,871
9225,Praha - zapad,1996-01-01,monthly,2,0,True,164256.0,3422.0,48.0,current,False,64000,15,,135697,600
9227,Trutnov,1997-11-04,monthly,1,0,True,191580.0,3193.0,60.0,current,False,6500,15,,28099,900
9235,Litomerice,1995-06-24,monthly,1,1,True,83280.0,1735.0,48.0,current,False,18400,15,3.0,80274,700
9236,Praha - zapad,1993-08-18,monthly,1,0,True,86616.0,7218.0,12.0,expired,False,43040,15,,117257,800
9241,Ostrava - mesto,1996-09-25,monthly,2,0,True,285240.0,4754.0,60.0,current,False,28400,15,,89240,1100
9242,Hodonin,1996-03-15,monthly,1,0,True,23184.0,1932.0,12.0,expired,False,28480,15,,53134,200
9263,Frydek - Mistek,1996-06-04,monthly,2,0,True,39576.0,3298.0,12.0,expired,False,21100,15,,64870,700
9265,Hl.m. Praha,1993-02-04,monthly,1,1,True,39576.0,3298.0,12.0,expired,False,64400,15,9.0,160661,300
9307,Frydek - Mistek,1993-01-24,monthly,1,0,True,41904.0,3492.0,12.0,expired,False,63100,15,,166434,900
9333,Liberec,1996-11-08,monthly,1,1,False,,,,,,52900,2,,135671,-846
9337,Sokolov,1993-09-13,monthly,1,1,True,52128.0,2172.0,24.0,expired,False,59900,0,11.0,161685,144
9353,Kromeriz,1995-11-03,monthly,2,0,True,188616.0,7859.0,24.0,current,False,64800,15,,136150,900
9377,Hl.m. Praha,1995-09-17,monthly,1,1,True,99936.0,4164.0,24.0,current,False,62800,15,8.0,127076,400
9422,Karvina,1996-03-06,monthly,1,1,True,86184.0,7182.0,12.0,expired,False,55500,15,10.0,128146,300
9424,Brno - mesto,1996-12-30,monthly,1,0,True,83628.0,2323.0,36.0,current,False,15416,15,,53379,500
9433,Kromeriz,1997-08-14,monthly,1,0,True,44640.0,1860.0,24.0,current,False,40000,15,,65444,600
9455,Opava,1996-11-03,monthly,2,0,True,374760.0,6246.0,60.0,current,False,51900,15,,102667,1000
9484,Kolin,1997-04-26,monthly,1,0,False,,,,,,21100,1,,40622,-1260
9493,Zlin,1995-04-02,monthly,1,0,True,188688.0,3931.0,48.0,current,False,24500,15,,102792,400
9494,Tabor,1996-05-10,monthly,2,0,True,116832.0,9736.0,12.0,expired,False,12100,15,,49267,400
9504,Nymburk,1996-01-29,monthly,1,1,True,341280.0,5688.0,60.0,current,False,61500,15,6.0,110021,700
9510,Hl.m. Praha,1996-06-09,monthly,2,0,True,228276.0,6341.0,36.0,current,False,36320,15,,64281,500
9513,Kromeriz,1996-05-12,monthly,2,0,True,18324.0,1527.0,12.0,expired,False,23600,15,,54764,700
9528,Prachatice,1996-11-07,monthly,1,0,False,,,,,,63600,3,,129572,-7247
9548,Uherske Hradiste,1996-06-07,monthly,1,0,True,46176.0,962.0,48.0,current,False,29600,15,,102539,1000
9549,Kladno,1997-01-17,monthly,1,0,False,,,,,,57100,3,,143284,-1298
9560,Hl.m. Praha,1997-07-13,monthly,1,0,True,157068.0,4363.0,36.0,current,False,60900,15,,136644,400
9591,Ostrava - mesto,1993-05-20,monthly,1,0,True,104712.0,4363.0,24.0,expired,False,56400,15,,147603,400
9631,Praha - zapad,1996-06-25,monthly,1,0,True,59448.0,2477.0,24.0,current,False,24204,15,,67122,200
9633,Karvina,1996-01-08,monthly,1,0,True,59448.0,2477.0,24.0,current,True,54400,0,,127403,-5525
9635,Karvina,1993-01-05,monthly,1,0,False,,,,,,14450,1,,22860,-2726
9640,Hl.m. Praha,1993-03-13,monthly,2,0,True,76416.0,3184.0,24.0,expired,False,21400,15,,114034,7055
9645,Louny,1996-01-23,monthly,1,0,True,176148.0,4893.0,36.0,current,False,41200,15,,105915,1100
9656,Trebic,1993-11-14,monthly,1,0,True,139536.0,5814.0,24.0,expired,False,53200,15,,151547,800
9673,Sumperk,1997-06-07,monthly,2,0,True,88200.0,2450.0,36.0,current,False,22211,15,,75658,1100
9677,Mlada Boleslav,1996-10-13,monthly,1,0,True,31620.0,527.0,60.0,current,False,12600,15,,59500,500
9703,Frydek - Mistek,1993-07-15,monthly,1,0,False,,,,,,53400,10,,121079,-2728
9707,Karvina,1993-04-24,monthly,1,0,False,,,,,,61100,7,,162172,-225
9730,Brno - mesto,1997-01-01,monthly,2,0,True,116040.0,1934.0,60.0,current,False,9800,15,,46776,900
9750,Ostrava - mesto,1994-05-16,monthly,1,0,True,151728.0,3161.0,48.0,current,True,64000,1,,138621,-670
9790,Usti nad Orlici,1995-11-09,monthly,2,1,True,133968.0,2791.0,48.0,current,False,60800,15,4.0,149106,200
9826,Frydek - Mistek,1996-08-23,monthly,1,0,False,,,,,,60800,15,,128821,-7582
9828,Praha - zapad,1993-05-20,monthly,1,0,True,126600.0,5275.0,24.0,expired,False,32500,15,,94043,400
9833,Strakonice,1993-07-24,monthly,1,0,True,97632.0,8136.0,12.0,expired,False,64300,15,,137627,1100
9859,Plzen - jih,1996-07-08,monthly,1,1,True,300600.0,5010.0,60.0,current,False,28400,15,8.0,104170,400
9869,Pribram,1993-08-21,monthly,2,1,True,331560.0,5526.0,60.0,current,False,24700,15,20.0,102938,900
9883,Hl.m. Praha,1993-03-19,monthly,1,0,False,,,,,,64800,0,,150917,-1212
9897,Hl.m. Praha,1995-03-04,monthly,1,0,True,36168.0,3014.0,12.0,expired,False,22033,15,,64234,300
9928,Prostejov,1995-11-09,monthly,2,0,True,89340.0,1489.0,60.0,current,False,31200,15,,91009,500
10001,Karlovy Vary,1995-05-28,monthly,1,0,True,19044.0,529.0,36.0,current,False,22300,15,,101113,600
10005,Zlin,1997-11-29,monthly,1,0,True,210744.0,5854.0,36.0,current,False,33900,15,,87393,200
10018,Mlada Boleslav,1995-07-23,monthly,1,0,False,,,,,,20900,2,,68876,-4953
10019,Mlada Boleslav,1995-06-15,monthly,1,0,True,194940.0,5415.0,36.0,current,False,58700,15,,138173,600
10022,Hl.m. Praha,1997-05-07,monthly,1,1,True,218064.0,4543.0,48.0,current,False,21021,15,1.0,91971,400
10036,Hl.m. Praha,1993-09-13,monthly,1,0,False,,,,,,57700,3,,143317,-15019
10049,Pelhrimov,1996-03-28,monthly,2,0,True,91632.0,7636.0,12.0,expired,False,9200,15,,32832,300
10065,Sumperk,1996-03-30,monthly,1,1,True,311232.0,6484.0,48.0,current,False,62900,15,2.0,144269,1100
10068,Hl.m. Praha,1997-04-02,monthly,2,0,True,77808.0,6484.0,12.0,expired,False,58600,15,,133555,1000
10079,Uherske Hradiste,1993-05-06,monthly,2,1,True,167100.0,2785.0,60.0,current,False,64100,15,1.0,189714,1100
10105,Brno - venkov,1993-04-28,monthly,1,0,True,121896.0,5079.0,24.0,expired,False,64900,15,,160498,600
10131,Hl.m. Praha,1993-11-27,monthly,1,0,True,215388.0,5983.0,36.0,expired,True,63400,0,,149948,-864
10134,Domazlice,1997-04-26,monthly,1,0,True,136368.0,5682.0,24.0,current,False,49200,15,,119446,600
10148,Chomutov,1997-01-13,monthly,1,0,True,22104.0,1842.0,12.0,current,False,10900,15,,74219,700
10152,Chomutov,1997-09-28,monthly,1,0,False,,,,,,41300,15,,127988,-584
10202,Karvina,1996-07-08,monthly,1,0,True,305424.0,6363.0,48.0,current,False,58900,15,,120228,300
10215,Louny,1996-04-12,monthly,1,0,True,44304.0,1846.0,24.0,current,False,11900,15,,87973,300
10220,Chrudim,1996-08-26,monthly,1,0,False,,,,,,22400,7,,61929,-492
10233,Plzen - jih,1996-02-21,monthly,1,0,True,239160.0,3986.0,60.0,current,False,30400,15,,77715,500
10243,Chrudim,1997-09-03,monthly,1,1,True,113436.0,3151.0,36.0,current,False,62000,15,1.0,138293,200
10257,Plzen - jih,1997-05-01,monthly,1,0,True,37812.0,3151.0,12.0,current,False,54100,15,,126763,900
10266,Brno - mesto,1993-06-10,monthly,1,0,True,75624.0,3151.0,24.0,expired,True,61000,0,,152954,-2325
10280,Jesenik,1996-12-01,monthly,1,1,True,348120.0,5802.0,60.0,current,False,60500,15,2.0,111160,600
10297,Ceske Budejovice,1996-01-19,monthly,1,1,True,421008.0,8771.0,48.0,current,False,43680,15,3.0,100355,600
10320,Frydek - Mistek,1993-07-11,monthly,1,0,True,259740.0,4329.0,60.0,expired,False,37200,15,,79634,800
10343,Mlada Boleslav,1997-05-22,monthly,1,0,False,,,,,,11400,9,,31312,-9757
10345,Liberec,1996-04-07,monthly,2,0,True,31260.0,2605.0,12.0,current,False,9800,15,,46699,1000
10351,Cheb,1995-05-04,monthly,2,0,True,88704.0,1848.0,48.0,current,False,7000,15,,32019,800
10361,Tabor,1996-06-21,monthly,1,1,True,86880.0,7240.0,12.0,expired,False,52700,15,,106369,500
10364,Brno - venkov,1993-01-17,monthly,2,0,True,21924.0,609.0,36.0,expired,False,57100,15,,116468,1100
10365,Domazlice,1995-09-02,monthly,1,0,True,260640.0,7240.0,36.0,current,True,61600,5,,154184,-1608
10404,Hl.m. Praha,1996-12-30,monthly,1,1,True,194280.0,3238.0,60.0,current,False,23900,15,2.0,77920,300
10436,Prostejov,1996-03-21,monthly,1,0,True,54396.0,1511.0,36.0,current,False,24600,15,,88464,800
10439,Zdar nad Sazavou,1993-11-21,monthly,1,1,True,151560.0,6315.0,24.0,expired,False,37200,15,,120008,300
10440,Olomouc,1993-09-13,monthly,1,0,True,60000.0,1000.0,60.0,current,False,31040,15,,66973,400
10445,Olomouc,1996-05-29,monthly,2,1,True,23412.0,1951.0,12.0,current,False,37120,15,14.0,104928,800
10451,Hl.m. Praha,1993-08-29,monthly,1,0,True,482940.0,8049.0,60.0,current,True,15800,1,,57707,-1131
10493,Pribram,1997-01-09,monthly,1,0,True,133800.0,5575.0,24.0,current,False,41800,15,,120475,300
10558,Teplice,1996-02-01,monthly,1,1,False,,,,,,58500,0,1.0,147885,-4725
10562,Trutnov,1996-08-21,monthly,1,1,False,,,,,,78000,1,6.0,139237,-606
10607,Usti nad Orlici,1996-10-08,monthly,1,1,False,,,,,,64800,15,,124298,-875
10613,Brno - venkov,1997-11-04,monthly,1,1,True,249792.0,5204.0,48.0,current,False,72000,15,,94979,700
10630,Usti nad Labem,1995-01-15,monthly,1,0,True,198240.0,8260.0,24.0,expired,False,13000,15,,51947,300
10644,Jindrichuv Hradec,1997-07-12,monthly,1,1,True,269964.0,7499.0,36.0,current,False,47000,15,3.0,120647,400
10645,Benesov,1996-12-21,monthly,1,0,True,208332.0,5787.0,36.0,current,False,62700,15,,134650,500
10650,Sumperk,1997-09-09,monthly,1,1,True,196224.0,4088.0,48.0,current,False,63500,15,2.0,135473,300
10652,Hl.m. Praha,1997-03-18,monthly,1,0,True,45720.0,3810.0,12.0,current,False,34200,15,,87186,700
10656,Mlada Boleslav,1993-05-05,monthly,1,0,False,,,,,,27600,0,,78176,-15726
10663,Praha - zapad,1993-12-08,monthly,1,1,True,260028.0,7223.0,36.0,expired,False,51700,15,5.0,124901,200
10670,Prostejov,1993-11-18,monthly,1,0,False,,,,,,59400,15,,173946,-2352
10679,Hl.m. Praha,1997-05-30,monthly,1,1,True,197808.0,8242.0,24.0,current,False,55700,15,2.0,134985,900
10710,Prachatice,1995-10-30,monthly,1,0,False,,,,,,37200,1,,129263,-414
10711,Liberec,1996-07-08,monthly,1,0,True,24180.0,403.0,60.0,current,False,24600,15,,98534,1100
10728,Novy Jicin,1994-12-23,monthly,1,0,True,154656.0,3222.0,48.0,current,False,26400,15,,75029,1000
10762,Hl.m. Praha,1995-10-23,monthly,1,0,True,68832.0,1912.0,36.0,current,False,24000,15,,64598,700
10774,Nachod,1997-07-05,monthly,1,0,True,339168.0,7066.0,48.0,current,False,14240,15,,52920,1000
10789,Prerov,1996-09-18,monthly,2,0,True,45768.0,3814.0,12.0,expired,False,61900,15,,150978,900
10799,Sumperk,1997-08-19,monthly,1,0,True,31140.0,519.0,60.0,current,False,16300,15,,58488,800
10807,Chomutov,1996-03-13,monthly,1,0,True,67464.0,5622.0,12.0,expired,False,36800,15,,110281,600
10812,Jindrichuv Hradec,1997-04-08,monthly,2,0,True,140688.0,2931.0,48.0,current,False,40700,15,,140246,300
10857,Svitavy,1996-10-02,monthly,1,0,True,385560.0,6426.0,60.0,current,True,56500,0,,86317,-13833
10884,Znojmo,1995-02-20,monthly,1,0,True,113544.0,3154.0,36.0,current,False,45900,15,,99289,700
